name,path,root_key,model_type,arch_family,has_attention,dataset_mode,training_mode,darcy_weight,epochs,best_train_loss_used,final_train_loss_used,best_epoch_train_loss_used,best_train_total_mse,final_train_total_mse,best_epoch_train_total_mse,best_train_supervised_mse,final_train_supervised_mse,best_epoch_train_supervised_mse,best_train_mask_mse,final_train_mask_mse,best_epoch_train_mask_mse,best_train_nonmask_mse,final_train_nonmask_mse,best_epoch_train_nonmask_mse,best_train_darcy,final_train_darcy,best_epoch_train_darcy,best_val_total_mse,final_val_total_mse,best_epoch_val_total_mse,best_val_supervised_mse,final_val_supervised_mse,best_epoch_val_supervised_mse,best_val_mask_mse,final_val_mask_mse,best_epoch_val_mask_mse,best_val_nonmask_mse,final_val_nonmask_mse,best_epoch_val_nonmask_mse,best_val_darcy,final_val_darcy,best_epoch_val_darcy
fixed_physics_limited_splitnet_darcy_0p01,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_0p01_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,0.01,75,0.000332646190938,0.000365813962745,65,0.0392627403713189,0.2825101476449232,1,0.000334539767489,0.0003852145630681,61,0.0330409654535544,0.0380458837995926,61,0.0372229576683961,0.2850106694759466,1,2.2305480211588687e-07,2.2305480211588687e-07,75,0.0391208969056606,0.2814410001039505,1,0.0002999086369527,0.0003961221329518,63,0.0296206064522266,0.0391231749206781,63,0.0372002430260181,0.2839195728302002,1,2.161632750130593e-07,2.161632750130593e-07,75
fixed_physics_limited_splitnet_darcy_0p1,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_0p1_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,0.1,75,0.0001836251264112,0.0002170003839031,69,0.0369438696175049,0.1618192043059911,1,0.0001790139360356,0.0002455834309773,66,0.0176803891738064,0.0242551542484225,66,0.0357973795288648,0.1632262923014469,1,5.427556061476935e-06,5.427556061476935e-06,75,0.0368753790855407,0.1607496574521064,1,0.0001691466532065,0.000204333133297,70,0.0167058426886796,0.0201810508035123,70,0.0358816605061292,0.1621874749660491,1,5.37072687620821e-06,5.37072687620821e-06,75
fixed_physics_limited_splitnet_darcy_1p0,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_1p0_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,1.0,75,0.0001579742453871,0.0001797136667916,69,0.0368370462495547,0.1354930190703807,19,0.0001650534307909,0.0002801493866195,70,0.0163015737078892,0.0276690760436348,70,0.0362359021718685,0.1365959082658474,19,2.1740319602678522e-07,7.868190929608923e-06,74,0.0355151670053601,0.1334485754370689,19,0.0001524833554867,0.0003250936249969,72,0.0150600844528526,0.0321080135181546,72,0.0350619811564683,0.1344851419329643,19,2.226831213647529e-07,6.0695010688505135e-06,74
fixed_physics_limited_splitnet_darcy_10p0,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_10p0_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,10.0,75,0.000209196888579,0.000209196888579,75,0.0174978969093316,0.1519626768735739,1,0.000198886719889,0.0002100866107726,73,0.0196431332673781,0.0207492955602132,73,0.0151425673363682,0.1533048049761698,1,3.419007877953507e-08,1.312206145907788e-07,1,0.017313596047461,0.1527281641960144,1,0.0001984087459277,0.0001984087459277,75,0.0195959258824586,0.0195959258824586,75,0.0150377751328051,0.154089917242527,1,2.941646464194037e-08,1.3102189839742094e-07,1
fixed_physics_limited_splitnet_darcy_100p0,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_100p0_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,100.0,75,0.0003545636726089,0.00037915599816,69,0.0278298587371141,0.220644250130042,14,0.0003638839079007,0.0006855339967072,74,0.035939152424152,0.067707063534703,74,0.0256523756453624,0.2222085847304417,14,4.160863389945924e-10,8.269504501573914e-10,69,0.0274933265522122,0.2206578642129898,14,0.0003431703866226,0.0007703783514443,65,0.0338933719322085,0.0760867521166801,65,0.0252598879858851,0.2221366211771965,14,4.906751421840382e-10,9.054746296505155e-10,70
fixed_physics_limited_splitnet_darcy_1000p0,recent_analysis_split_na\physics_tests\fixed\fixed_physics_limited_splitnet_darcy_1000p0_history.csv,splitnet,splitnet,splitnet,False,fixed,physics_limited,1000.0,75,0.0007895856874827,0.0008233154897028,73,0.0083976979486835,0.1656196931233773,23,0.0007628036770396,0.0007628036770396,75,0.0753386364533351,0.0753386364533351,75,0.0056402319087049,0.166543138332856,23,6.289618538241771e-09,7.299637757499729e-09,72,0.0085263700224459,0.1655956909060478,23,0.0006884529313538,0.0007186931092292,74,0.0679953534156084,0.0709820352494716,74,0.0056788669899106,0.1665634647011757,23,4.166829747909162e-09,7.532282475519735e-09,73
fixed_physics_limited_splitnet_attn_darcy_0p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_0p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,0.0,75,0.0001799422304126,0.0001799422304126,75,0.088811885469999,0.2153799591156152,20,0.0001634727856211,0.000276240679504,68,0.0161454608926597,0.0272830303710622,68,0.087644929305101,0.2173039221610778,20,6.749609000951004e-05,0.0009566515949793,1,0.0882852710783481,0.2064078047871589,20,0.0001739405463013,0.0002951925765955,50,0.0171793130692094,0.0291548227891325,50,0.0872299060225486,0.2082208633422851,20,6.775900692446157e-05,0.0009317070711404,1
fixed_physics_limited_splitnet_attn_darcy_0p001,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_0p001_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,0.001,75,0.0001728503812979,0.0002279370685125,70,0.0370043207628604,0.285781449996508,1,0.0001541832174646,0.0001541832174646,75,0.0152279724820684,0.0152279724820684,75,0.0335892650943536,0.288548822586353,1,2.0055434059684512e-06,4.096550214737176e-05,15,0.0371460933238267,0.283528608083725,1,0.0001672690901614,0.0001816838172089,60,0.016520404536277,0.0179440815001726,60,0.0336322430521249,0.2862451702356338,1,2.0041759057676244e-06,4.067500831297366e-05,15
fixed_physics_limited_splitnet_attn_darcy_0p01,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_0p01_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,0.01,75,0.0006948228147871,0.0007508568546304,67,0.0318782253143114,0.2533135597522442,1,0.0007190414889452,0.0007488008212441,58,0.0710164452783572,0.0739556391460773,58,0.0270855067632137,0.2551481441045419,1,1.5435226539641287e-06,1.5435226539641287e-06,75,0.0319429315626621,0.2536411017179489,1,0.0006461656477767,0.000791903224308,67,0.0638188304379582,0.0782126668840646,67,0.0270772689953446,0.2554354935884476,1,1.4939887819309662e-06,1.4939887819309662e-06,75
fixed_physics_limited_splitnet_attn_darcy_0p1,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_0p1_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,0.1,75,0.0002553797054973,0.0005698760102789,65,0.1725387940040001,0.2611834380107048,5,0.0002598707479848,0.000585005326101,51,0.0256662471697498,0.0577783048248443,51,0.1736030509838691,0.2632639923920998,4,1.4059803199928958e-05,1.8707745533529072e-05,59,0.1731103286147117,0.2568718075752258,5,0.0002492233455996,0.0006542969960719,32,0.0246146516408771,0.06462192684412,32,0.1743158131837844,0.2588382586836815,5,1.376960926791071e-05,1.9845215683744757e-05,59
fixed_physics_limited_splitnet_attn_darcy_1p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_1p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,1.0,75,0.0002609900044402,0.0002672402344894,58,0.0385407652610387,0.3559819903129186,6,0.0002664504401111,0.0003446813501889,73,0.0263160932809114,0.0340426029780736,73,0.0361641720892527,0.3592749765286079,6,3.744386633687286e-07,1.798614688980776e-06,47,0.0391634959727525,0.355957168340683,6,0.0002470637467922,0.0003174367724568,67,0.0244013586081564,0.0313517802394926,67,0.0367044623941183,0.3592774242162704,6,3.86519828055043e-07,1.7231437823284068e-06,47
fixed_physics_limited_splitnet_attn_darcy_10p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_10p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,10.0,75,0.0002170133742859,0.0002332080518662,71,0.008779897282903,0.2492872052467786,1,0.0002039352037126,0.0002160246766811,69,0.0201417489025073,0.0213357711760088,69,0.0057610001247853,0.2516188334960204,1,1.4657465440811788e-07,1.7979741729644817e-07,65,0.0087775171268731,0.2496079936623573,1,0.0002026862828643,0.0002613496108097,72,0.020018399041146,0.0258123074658215,72,0.0057390487752854,0.2518971115350723,1,1.324626417442687e-07,1.967538779013012e-07,42
fixed_physics_limited_splitnet_attn_darcy_100p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_100p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,100.0,75,0.0002216478367186,0.0002374601630995,69,0.0245259665430356,0.1786859654463254,1,0.0001891132659437,0.0002025198466584,64,0.0186778540388704,0.0200019609899475,64,0.0224344048362511,0.1803090767218516,1,8.819659951652099e-08,2.443584729660824e-07,73,0.0245988832786679,0.1801053076982498,1,0.0002151875767594,0.0002433785892208,69,0.0212530942168086,0.024037392064929,69,0.0224464885890483,0.18170166015625,1,8.77211824956703e-08,2.7652154415136466e-07,73
fixed_physics_limited_splitnet_attn_darcy_1000p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_1000p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,1000.0,75,0.002059390884824,0.0021969487395089,74,0.0516865025155055,0.086087463184809,19,0.0019862360935897,0.0020817196719014,74,0.1961714734251682,0.2056019483850552,74,0.0491117841731279,0.0848650036331934,19,3.752744684804591e-09,3.752744684804591e-09,75,0.0518839806318283,0.0862254485487938,19,0.0017118802992627,0.0022101172828115,74,0.1690746031701565,0.2182831943035125,74,0.049045230820775,0.08487468957901,19,4.555285498808459e-09,4.555285498808459e-09,75
fixed_physics_limited_splitnet_attn_darcy_10000p0,recent_analysis\physics_tests\fixed\fixed_physics_limited_splitnet_attn_darcy_10000p0_history.csv,splitnet_attn,splitnet_attn,splitnet,True,fixed,physics_limited,10000.0,75,0.001047660627265,0.0011464612265953,74,0.0315524859306139,0.1203209177041665,2,0.0010981137419525,0.0010981137419525,75,0.1084556821256111,0.1084556821256111,75,0.0298773889931348,0.1204422870889688,2,1.4602824562095551e-09,2.8929854864966042e-09,74,0.031601227633655,0.1208189837634563,2,0.0009822705236729,0.0010035817453172,71,0.0970143750309944,0.0991191864013671,71,0.0297841608524322,0.1210409469902515,2,1.3594231740299279e-09,3.118571578752949e-09,74
